file	parsed
supreme_court_of_the_united_states/documents/1473ff9e6b840956.xml	This question by itself would be a mere question of state municipal law, and would not involve any appeal to the Constitution or laws of the United States.
supreme_court_of_the_united_states/documents/1473ff9e6b840956.xml	But where it is charged that the obligation Page 638 of a contract has been impaired by a state law, as in this case, by the general tax law of New Jersey as administered by the state authorities, and the state courts justify such impairment by the application of some general rule of law to the facts of the case, it is our duty to inquire whether the justification is well grounded.
supreme_court_of_the_united_states/documents/1473ff9e6b840956.xml	If it is not, the party is entitled to the benefit of the constitutional protection.
supreme_court_of_the_united_states/documents/1473ff9e6b840956.xml	"The case at bar should be carefully distinguished from those in which the state court puts its decision upon an independent ground.
supreme_court_of_the_united_states/documents/1473ff9e6b840956.xml	By independent ground is meant some ground apart from the statute, upon which the case may have been decided without any reference to the statute.
supreme_court_of_the_united_states/documents/1473ff9e6b840956.xml	If the judgment of the state court necessarily gives effect to the statute, a Federal question is presented.
supreme_court_of_the_united_states/documents/1473ff9e6b840956.xml	Lehigh Water Co .
supreme_court_of_the_united_states/documents/1473ff9e6b840956.xml	v. Easton , 121 U.S. 388 ; Chicago Life Ins. Co .
supreme_court_of_the_united_states/documents/1473ff9e6b840956.xml	v. Needles , 113 U.S. 574 , 579 ; Dale Tile Mfg.
supreme_court_of_the_united_states/documents/1473ff9e6b840956.xml	Co .
supreme_court_of_the_united_states/documents/1473ff9e6b840956.xml	v. Hyatt , 125 U.S. 46 , 51 .
supreme_court_of_the_united_states/documents/1473ff9e6b840956.xml	Mr. Edward J. Phelps for defendant in error.
supreme_court_of_the_united_states/documents/1473ff9e6b840956.xml	Mr. B.F.
supreme_court_of_the_united_states/documents/1473ff9e6b840956.xml	Fifield was with him on the brief.
supreme_court_of_the_united_states/documents/1473ff9e6b840956.xml	MR. JUSTICE GRAY, after stating the case, delivered the opinion of the court.
supreme_court_of_the_united_states/documents/1473ff9e6b840956.xml	It was hardly denied at the bar, that the first writ of error was prematurely sued out, before a final decree had been entered.
supreme_court_of_the_united_states/documents/1473ff9e6b840956.xml	But it is unnecessary to dwell upon that, because in other respects the questions arising upon the two writs of error are identical.
supreme_court_of_the_united_states/documents/1473ff9e6b840956.xml	The decree below, as appears by the mandate of the Supreme Court of Vermont, and still more clearly by its opinion, made part of the record, and reported in 63 Vt. 1 , did not proceed exclusively on the decision of a Federal question, but also upon grounds of general law.
supreme_court_of_the_united_states/documents/1473ff9e6b840956.xml	The conclusion of that court, following the decision of this court in Philadelphia Steamship Co .
supreme_court_of_the_united_states/documents/1473ff9e6b840956.xml	v. Pennsylvania , 122 U.S. 326 , that the statute of Vermont of 1882, so far as it sought to tax the earnings derived from interstate commerce, was unconstitutional, was in favor of the Rutland Railroad Page 639 Company, and therefore cannot be questioned on a writ of error sued out by that company.
supreme_court_of_the_united_states/documents/1473ff9e6b840956.xml	The court did declare that the provision of the statute, which requires the lessee to pay the tax and deduct the amount from the rent, does not impair the obligation of a contract, because both railroad companies, as well as the rent due from the one to the other, were proper subjects for taxation under the laws of Vermont, and the method to be adopted for the collection of the tax was purely a question of legislative discretion.
supreme_court_of_the_united_states/documents/1473ff9e6b840956.xml	But the decision of this part of the case (the only part decided against the plaintiff in error) was not put upon that consideration alone.
supreme_court_of_the_united_states/documents/1473ff9e6b840956.xml	On the contrary, the court went on to say: "But it by no means follows, because the defendant has paid to the State taxes, under a law afterwards held to be void, by withholding the amount thereof from the rent, that the Rutland Company can now claim the balance of the rent for this reason.
supreme_court_of_the_united_states/documents/1473ff9e6b840956.xml	" And this proposition was rested on several distinct grounds.
supreme_court_of_the_united_states/documents/1473ff9e6b840956.xml	The first of these grounds, as summed up by the state court, was as follows: "Down to May 27, 1887, the date on which the decision in Philadelphia Steamship Co .
supreme_court_of_the_united_states/documents/1473ff9e6b840956.xml	v. Pennsylvania , 122 U.S. 326 , was promulgated, the doctrine of the cases decided by the Supreme Court upheld the constitutionality of the taxation in question.
supreme_court_of_the_united_states/documents/1473ff9e6b840956.xml	The State Tax on Railway Gross Receipts , 15 Wall.
supreme_court_of_the_united_states/documents/1473ff9e6b840956.xml	284; The Delaware Railroad Tax , 18 Wall.
supreme_court_of_the_united_states/documents/1473ff9e6b840956.xml	206.
supreme_court_of_the_united_states/documents/1473ff9e6b840956.xml	" "The Supreme Court of the United States is the supreme arbiter when a Federal question is involved.
supreme_court_of_the_united_states/documents/1473ff9e6b840956.xml	Down to 1887 that court had ruled the Federal question now under consideration in a way that upheld the legislation in question.
supreme_court_of_the_united_states/documents/1473ff9e6b840956.xml	Its decisions then promulgated were the supreme law of the land, absolutely binding upon both parties to this cause.
supreme_court_of_the_united_states/documents/1473ff9e6b840956.xml	Hence all payments of taxes, made under our law, which down to that time must be treated as valid for present purposes, were made in strict conformity to law.
supreme_court_of_the_united_states/documents/1473ff9e6b840956.xml	The subsequent change in the decisions of the United States Supreme Court is only operative prospectively, and all acts done in obedience to the former decisions are valid and cannot be disturbed.
supreme_court_of_the_united_states/documents/1473ff9e6b840956.xml	" Page 640 But the conclusion that "the defendants are not liable to pay as rent the amount paid by them as taxes upon the earnings of the Rutland Road," was also put upon other grounds, namely, that the taxes upon the earnings of the Rutland Railroad were taxes, which, as between the Rutland Company and the Central Vermont Company, it was the duty of the Rutland Company to pay; that, the lease being silent, the duty to pay, under the common law, rested upon the lessor; that this question had been decided in the former suit between the parties; that by the statute of 1882 the thing taxed was the property of the Rutland Company, and the Central Vermont Company was but the collector of the tax; that the Central Vermont Company having been compelled by law to make the payments to discharge an obligation of another, the law implied a promise to repay, and the Central Vermont Company would have an action to recover the amount from the Rutland Company, and a court of equity would avoid circuity of action; that the Rutland Company, in its treasurer's letter of September 19, 1883, had simply objected that the tax was invalid, and had made no suggestion that the statute was unconstitutional, and no offer to indemnify the Central Vermont Company, and the latter could not, in prudence, do otherwise than pay the taxes, and was under no duty to incur the expense and assume the perils of delay and of litigation, to test the constitutionality of the statute; and that the Rutland Company, in a court of equity, could not have relief for what, as between the parties, itself should have done, and what, by its own laches, it had suffered to be done, professedly in its behalf, by the Central Vermont Company.
supreme_court_of_the_united_states/documents/1473ff9e6b840956.xml	These grounds involved no Federal question, and were broad enough to support the judgment, without regard to the question whether the provision of the statute, under which the Central Vermont Company paid the taxes and deducted them from the rent, was or was not constitutional.
supreme_court_of_the_united_states/documents/1473ff9e6b840956.xml	Such being the case, the conclusion is inevitable, that this court has no jurisdiction to review the decision of the state court.
supreme_court_of_the_united_states/documents/1473ff9e6b840956.xml	It is well settled, by a long series of decisions of this court, Page 641 that where the highest court of a State, in rendering judgment, decides a Federal question, and also decides against the plaintiff in error upon an independent ground, not involving a Federal question, and broad enough to support the judgment, the writ of error will be dismissed, without considering the Federal question.
supreme_court_of_the_united_states/documents/1473ff9e6b840956.xml	Murdock v. Memphis , 20 Wall.
supreme_court_of_the_united_states/documents/1473ff9e6b840956.xml
supreme_court_of_the_united_states/documents/1473ff9e6b840956.xml	v. Skinner , 139 U.S. 293 ; Hammond v. Johnston , 142 U.S. 73 ; Tyler v. Cass County , 142 U.S. 288 ; Delaware Co .
supreme_court_of_the_united_states/documents/1473ff9e6b840956.xml	v. Reybold , 142 U.S. 636 ; Eustis v. Bolles , 150 U.S. 361 ; in the last two of which many other cases to the same effect are cited.
supreme_court_of_the_united_states/documents/1473ff9e6b840956.xml	In Williams v. Weaver , the Court of Appeals of New York held that assessors of taxes were not personally liable in damages to the owner of national bank shares alleged to have been taxed in violation of a statute of the United States.
supreme_court_of_the_united_states/documents/1473ff9e6b840956.xml	75 N.Y.
supreme_court_of_the_united_states/documents/1473ff9e6b840956.xml	30 .
supreme_court_of_the_united_states/documents/1473ff9e6b840956.xml	A writ of error to review the judgment was dismissed by this court, because, as was said by Mr. Justice Miller in delivering the opinion, "If the defendants, in assessing property for taxation, incur no personal liability for any error they may commit, the fact that the error committed is a misconstruction of an act of Congress can make no difference.
supreme_court_of_the_united_states/documents/1473ff9e6b840956.xml	" 100 U.S. 547 .
supreme_court_of_the_united_states/documents/1473ff9e6b840956.xml	In Young v. Steamship Co. , 105 U.S. 41 , it was held, in an opinion delivered by Mr. Justice Field, that the question whether fees exacted in violation of a statute of the United States, and paid without objection, could be recovered back, was not a Federal question, the decision of which by the highest court of a State could be reviewed by this court on writ of error.
supreme_court_of_the_united_states/documents/1473ff9e6b840956.xml	In Tyler v. Cass County , above cited, an action was brought against a county to recover back money paid at a sale for taxes of lands alleged to be subject to a lien of the United States, and therefore exempt from taxation.
supreme_court_of_the_united_states/documents/1473ff9e6b840956.xml
supreme_court_of_the_united_states/documents/1473ff9e6b840956.xml	Page 642 1 No. Dak.
supreme_court_of_the_united_states/documents/1473ff9e6b840956.xml	369 .
supreme_court_of_the_united_states/documents/1473ff9e6b840956.xml	In support of a writ of error sued out by the plaintiff from this court, it was argued that the assessor had no jurisdiction to decide whether the lands in question were or were not taxable; and that the state court, in holding that the act of the assessor, in assessing the lands against private parties in possession, though they in fact belonged to the United States, would not be without jurisdiction, decided against the immunity from the jurisdiction of the assessor.
supreme_court_of_the_united_states/documents/1473ff9e6b840956.xml	But this court dismissed the writ of error, and, speaking by the Chief Justice, said: "The question arising for determination in the state court was whether the money which had been paid by the purchaser of the lands at the tax sale could be recovered back, either at common law, or under the Dakota statute in that behalf.
supreme_court_of_the_united_states/documents/1473ff9e6b840956.xml	The ground upon which the tax title was held to have failed was that the United States had a lien upon the lands, and that, therefore, they could not, under the laws of the United States, be sold for taxes; but that fact did not impress with a Federal character the inquiry as to the right of recovery.
supreme_court_of_the_united_states/documents/1473ff9e6b840956.xml	" 142 U.S. 290 .
supreme_court_of_the_united_states/documents/1473ff9e6b840956.xml	That case cannot be distinguished in principle from the case at bar.
supreme_court_of_the_united_states/documents/1473ff9e6b840956.xml	In this case, as in that, it was argued that the state court, while it declared the statute to be unconstitutional, yet by its decision gave effect to the unconstitutional statute.
supreme_court_of_the_united_states/documents/1473ff9e6b840956.xml	But in each case the decision of the Federal question was not an essential element in determining whether the plaintiff was entitled to recover against the defendant.
supreme_court_of_the_united_states/documents/1473ff9e6b840956.xml	Writs of error dismissed for want of jurisdiction .
supreme_court_of_the_united_states/documents/1473ff9e6b840956.xml	Page 643
supreme_court_of_the_united_states/documents/e8f3c4523733da1b.xml	DOMINGUEZ v. BARNEDO, 549 U.S. 1211 (2007) 127 S.Ct.
supreme_court_of_the_united_states/documents/e8f3c4523733da1b.xml	1337 DOMINGUEZ v. BARNEDO ET VIR.
supreme_court_of_the_united_states/documents/e8f3c4523733da1b.xml	No. 06-883.
supreme_court_of_the_united_states/documents/e8f3c4523733da1b.xml	February 20, 2007.
supreme_court_of_the_united_states/documents/e8f3c4523733da1b.xml	Reported below: 112 Haw.
supreme_court_of_the_united_states/documents/e8f3c4523733da1b.xml	Ill, 144 P. 3d 22.
supreme_court_of_the_united_states/documents/e8f3c4523733da1b.xml	Certiorari Denied.
supreme_court_of_the_united_states/documents/e8f3c4523733da1b.xml	Sup.
supreme_court_of_the_united_states/documents/e8f3c4523733da1b.xml	Ct.
supreme_court_of_the_united_states/documents/e8f3c4523733da1b.xml	Haw.
supreme_court_of_the_united_states/documents/e8f3c4523733da1b.xml	Certiorari denied.
supreme_court_of_the_united_states/documents/b1857d9169610b40.xml	TERHUNE v. PHILLIPS, 99 U.S. 592 (1878) TERHUNE v .
supreme_court_of_the_united_states/documents/b1857d9169610b40.xml	PHILLIPS.
supreme_court_of_the_united_states/documents/b1857d9169610b40.xml	OCTOBER TERM, 1878.
supreme_court_of_the_united_states/documents/b1857d9169610b40.xml	The court will take judicial notice of a thing which is in the common knowledge and use of the people through the country.
supreme_court_of_the_united_states/documents/b1857d9169610b40.xml	It therefore holds that reissued letters-patent No. 5748, granted to Matthias Terhune Jan. 27, 1874, for an alleged new and useful improvement in corner sockets for show-cases, are void for want of novelty.
supreme_court_of_the_united_states/documents/b1857d9169610b40.xml	APPEAL from the Circuit Court of the United States for the Northern District of Illinois.
supreme_court_of_the_united_states/documents/b1857d9169610b40.xml	This was a bill in equity by Matthias Terhune against John Phillips and Wellington Phillips, praying for an injunction restraining them from using or vending, or in any manner putting into practical operation or use, the corner sockets for show-cases for an improvement in which reissued letters-patent No. 5748 had been granted to the complainant by the United States, Jan. 27, 1874.
supreme_court_of_the_united_states/documents/b1857d9169610b40.xml	It appears by the specification forming a part of the letters-patent that the invention for which they were granted "has for its object to provide a means for connecting the ends of the horizontal and vertical members of a show-case frame; and to that end it consists in a metallic corner-piece, provided with sockets adapted to receive the ends of the different members, whereby the same are firmly connected at the corners of the case.
supreme_court_of_the_united_states/documents/b1857d9169610b40.xml	"The court below dismissed the bill, whereupon the complainant brought the case here.
supreme_court_of_the_united_states/documents/b1857d9169610b40.xml	Mr. L.L.
supreme_court_of_the_united_states/documents/b1857d9169610b40.xml	Coburn for the appellant.
supreme_court_of_the_united_states/documents/b1857d9169610b40.xml	No counsel appeared for the appellee.
supreme_court_of_the_united_states/documents/b1857d9169610b40.xml	Page 593  MR. JUSTICE SWAYNE delivered the opinion of the court.
supreme_court_of_the_united_states/documents/b1857d9169610b40.xml	The determination of this case is controlled by Brown et al .
supreme_court_of_the_united_states/documents/b1857d9169610b40.xml	v. Piper , 91 U.S. 37 .
supreme_court_of_the_united_states/documents/b1857d9169610b40.xml	We cannot fail to take judicial notice that the thing patented was known and in general use long before the issuing of the patent.
supreme_court_of_the_united_states/documents/b1857d9169610b40.xml	The substitution of metal for wood was destitute both of patentable invention and utility.
supreme_court_of_the_united_states/documents/b1857d9169610b40.xml	The admission of improper testimony, if it occurred, was, therefore, immaterial.
supreme_court_of_the_united_states/documents/b1857d9169610b40.xml	The case of the appellant as it appears in the record, without any testimony, is clear and conclusive against him.
supreme_court_of_the_united_states/documents/b1857d9169610b40.xml	Decree affirmed .
supreme_court_of_the_united_states/documents/eed8f68a5b594c8a.xml	BURGESS v. CARMICHAEL, 537 U.S. 1125 (2003) BURGESS v. CARMICHAEL ET AL. CERTIORARI TO THE UNITED STATES COURT OF APPEALS FOR THE NINTH CIRCUIT.
supreme_court_of_the_united_states/documents/eed8f68a5b594c8a.xml	No. 02-7295.
supreme_court_of_the_united_states/documents/eed8f68a5b594c8a.xml	January 13, 2003.
supreme_court_of_the_united_states/documents/eed8f68a5b594c8a.xml	C.A.
supreme_court_of_the_united_states/documents/eed8f68a5b594c8a.xml	9th Cir. Certiorari denied.
supreme_court_of_the_united_states/documents/eed8f68a5b594c8a.xml	Reported below: 37 Fed. Appx. 288.
supreme_court_of_the_united_states/documents/65ebadfee4a14604.xml	JESSEN v. OFFICE, 540 U.S. 1157 (2004) JESSEN v. OFFICE OF PERSONNEL MANAGEMENT.
supreme_court_of_the_united_states/documents/65ebadfee4a14604.xml	No. 03-7934.
supreme_court_of_the_united_states/documents/65ebadfee4a14604.xml	January 20, 2004.
supreme_court_of_the_united_states/documents/65ebadfee4a14604.xml	C.A.
supreme_court_of_the_united_states/documents/65ebadfee4a14604.xml	Fed. Cir. Certiorari denied.
supreme_court_of_the_united_states/documents/65ebadfee4a14604.xml	Reported below: 71 Fed. Appx. 52.
supreme_court_of_the_united_states/documents/067174b09f1650c4.xml	RINGO v. ROPER, 07-5853 (U.S. 10-15-2007) 128 S.Ct.
supreme_court_of_the_united_states/documents/067174b09f1650c4.xml	445 EARL RINGO v. ROPER, SUPT., POTOSI No. 07-5853 October 15, 2007.
supreme_court_of_the_united_states/documents/067174b09f1650c4.xml	CERTIORARI DENIED The petition for writ of certiorari is denied.
supreme_court_of_the_united_states/documents/f734573b0c925027.xml	KISKA v. WASHINGTON, 540 U.S. 939 (2003) KISKA CONSTRUCTION CORPORATION-USA ET AL. v. WASHINGTON METROPOLITAN AREA TRANSIT AUTHORITY.
supreme_court_of_the_united_states/documents/f734573b0c925027.xml	No. 03-66.
supreme_court_of_the_united_states/documents/f734573b0c925027.xml	October 6, 2003.
supreme_court_of_the_united_states/documents/f734573b0c925027.xml	C.A.
supreme_court_of_the_united_states/documents/f734573b0c925027.xml	D. C. Cir. Motion of General Contractors Assocation of New York, Inc., for leave to proceed in forma pauperis granted.
supreme_court_of_the_united_states/documents/f734573b0c925027.xml	Certiorari denied.
supreme_court_of_the_united_states/documents/f734573b0c925027.xml	Reported below: 321 F. 3d 1151 .
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	BRYAN v .
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	UNITED STATES, 338 U.S. 552 (1950) 70 S.Ct.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	317 BRYAN v .
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	UNITED STATES.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	CERTIORARI TO THE UNITED STATES COURT OF APPEALS FOR THE FIFTH CIRCUIT.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	No. 178.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	Argued December 13-14, 1949.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	Decided January 16, 1950.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	1.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	When a United States Court of Appeals reverses a District Court in a criminal case because the evidence is not sufficient to sustain a conviction, and the defendant had made all proper and timely motions for acquittal and for a new trial in the District Court, the Court of Appeals is not required to direct a judgment of acquittal but may direct a new trial.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	Pp. 553-560.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	(a) The authority to remand a cause and direct the entry of an "appropriate judgment" has long been exercised by federal appellate courts and is now vested in the Court of Appeals by 28 U.S.C.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	Pp. 554-558.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	(b) A different result is not required by Rule 29 of the Federal Rules of Criminal Procedure, since that Rule refers to proceedings in the District Court and does not control the directions which a Court of Appeals may issue when it remands a cause to a District Court.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	Pp. 558-559.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	(c) On the record in this case, the direction of a new trial by the Court of Appeals was an "appropriate" judgment which was "just" under the circumstances, within the meaning of 28 U.S.C.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	Pp. 559-560.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	2.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	Where an accused successfully seeks review of a conviction, having assigned several errors on appeal, including denial of a motion for acquittal, there is no double jeopardy upon a new trial.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	P. 560.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	175 F.2d 223 , affirmed.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	Page 553  Petitioner was convicted of an attempt to evade the income-tax laws, and the District Court denied motions for the entry of a judgment of acquittal and for a new trial.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	The Court of Appeals reversed, because the evidence was insufficient to sustain the verdict, and remanded the cause to the District Court with directions to grant a new trial.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	175 F.2d 223 .
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	This Court granted certiorari.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	338 U.S. 813 .
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	Affirmed , p. 560.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	Carl J. Batter argued the cause for petitioner.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	With him on the brief was Alston Cockrell .
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	Melva M. Graney argued the cause for the United States.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	With her on the brief were Solicitor General Perlman, Assistant Attorney General Caudle, James M. McInerney, Ellis N. Slack and Fred G. Folsom .
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	MR. JUSTICE MINTON delivered the opinion of the Court.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	The important question presented upon this record is whether the Court of Appeals, when it reverses the District Court because the evidence is not sufficient to sustain a conviction, may direct a new trial where a defendant had made all proper and timely motions for acquittal in the District Court.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	Petitioner was convicted upon two counts of an attempt to evade the income-tax laws and sentenced to two years' imprisonment on one count and to pay a fine of ten thousand dollars on the other.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	At the close of the Government's case petitioner moved for a judgment of acquittal, and the motion was renewed at the conclusion of all the evidence.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	A verdict of guilty was returned, and within five days petitioner made a further motion for judgment of acquittal or in the alternative for a new trial.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	These motions were all denied.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	On appeal to the Court of Appeals, the judgment was reversed because the evidence was insufficient to sustain the verdict.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	175 F.2d 223 .
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	Page 554 The Court of Appeals remanded with directions to the District Court to grant a new trial.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	Petitioner moved the Court of Appeals to amend the judgment to "conform to Rule 29(a) of Federal Rules of Criminal Procedure," alleging that a judgment of acquittal should have been entered.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	This motion was denied.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	We granted certiorari to examine the power of the Court of Appeals to grant a new trial under the circumstances of this case.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	338 U.S. 813 .
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	The extent of the power of federal appellate courts to enter judgment when reversing and remanding cases arising in the lower federal courts has been defined by statutes from the inception of our system of courts.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	By the Judiciary Act of September 24, 1789, 1 Stat. 85 , the Supreme Court was given statutory authority, upon review of a District Court judgment, to order such further proceedings "as the district court should have rendered or passed.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	" See Ballew v. United States , 160 U.S. 187 , 198-99 .
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	In 1872 power was given this Court to "direct such judgment, decree, or order to be rendered, or such further proceedings to be had by the inferior court as the justice of the case may require.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	" 17 Stat. 196-97 .
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	Our authority to render judgment "as the justice of the case may require" was continued in those terms until the revision of the Judicial Code in 1948.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	This authority was exercised by remanding for a new trial where, on writ of error to a District Court, the judgment was reversed on the ground that the evidence was not sufficient to sustain the verdict.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	Wiborg v. United States , 163 U.S. 632 .
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	Likewise in Clyatt v. United States , 197 U.S. 207 , on writ of certiorari to the Court of Appeals for the Fifth Circuit, a new trial was directed where the evidence was held to be insufficient to sustain the conviction.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	On a similar ground this Court reversed a judgment Page 555 and directed that the defendants be discharged.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	France v. United States , 164 U.S. 676 .
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	The authority and practice of the Courts of Appeals have been roughly parallel to those of this Court.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	When the Circuit Courts of Appeals were established in 1891, it was provided that upon reversal by such courts the "cause shall be remanded to the .
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	district court for further proceedings to be there taken in pursuance of such determination.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	" 26 Stat. 829 , 28 U.S.C.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	[fn1] Under this provision the Circuit Courts of Appeals have reversed for insufficiency of the evidence to sustain the verdict and remanded for a new trial in numerous cases, although a verdict should have been directed for the defendant by the District Court.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	First Circuit: Enrique Rivera v. United States , 57 F.2d 816 ; Third Circuit: United States v. Di Genova , 134 F.2d 466 ; United States v. Russo , 123 F.2d 420 ; Ridenour v. United States , 14 F.2d 888 ; Eighth Circuit: Pines v. United States , 123 F.2d 825 ; Scoggins v. United States , 255 F. 825; Ninth Circuit: Buhler v. United States , 33 F.2d 382 ; Tenth Circuit: Leslie v. United States , 43 F.2d 288 .
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	Under the same Page 556 statutory authority [fn2] several Circuit Courts of Appeals have directed the discharge of the defendant or the dismissal of the indictment when reversing for insufficiency of the evidence.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	Second Circuit: United States v. Bonanzi , 94 F.2d 570 ; Romano v. United States , 9 F.2d 522 ; Sixth Circuit: Cemonte v. United States , 89 F.2d 362 ; Ninth Circuit: Klee v. United States , 53 F.2d 58 .
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	Since the Federal Rules of Criminal Procedure went into effect on March 21, 1946, three Circuit Courts of Appeals have entered a judgment of acquittal upon reversing for insufficiency of the evidence, relying at least in part on Rule 29.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	[fn3] Third Circuit: United States v. Bozza , 155 F.2d 592 ; Page 557 United States v. Renee Ice Cream Co. , 160 F.2d 353 ; Seventh Circuit: United States v. Gardner , 171 F.2d 753 ; Ninth Circuit: Karn v. United States , 158 F.2d 568 .
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	" Page 558 Under this statute for the first time the power of the Supreme Court and the Courts of Appeals to enter judgment when remanding a case to the lower court is set out in identical language in a single section.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	That coextensive power is to direct "such appropriate judgment .
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	as may be just under the circumstances.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	As detailed above, this Court and the Courts of Appeals directed new trials as a matter of course under those sections.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	It is petitioner's position that this previous authority has been abrogated by the advent of the Federal Rules of Criminal Procedure, especially Rule 29(a) and (b).
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	[fn6] Petitioner argues that the Court of Appeals must give the judgment that the trial court would have been required to award had it ruled correctly.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	Since the Government failed to make out a prima facie case, he claims that he is entitled to a judgment of acquittal because the trial court is required by Rule 29 to enter such judgment on proper motion where it finds the evidence insufficient to sustain a verdict.
